,dataset_id,prompt,prompt_type,prompt_id,max_disagreement_less_0.3,max_disagreement_less_0.35,max_disagreement_less_0.4,max_disagreement_less_0.45,max_disagreement_less_0.5,v1_max_disagreement_less_0.45
212,rel/action:action/2,A train is passing by while a bike is stopped.,Gecko(S),212,True,True,True,True,True,True
213,rel/action:action/2,A train passes through a tunnel as a motorcycle waits.,Gecko(S),213,False,False,True,True,True,True
214,rel/action:action/2,A toy car and a toy apple are rolling on the floor while a toy bus moves in a circle overhead.,Gecko(S),214,False,True,True,True,True,True
215,rel/action:action/2,"A parrot comes close to the camera, and another follows it.",Gecko(S),215,False,False,False,False,False,False
216,rel/action:action/3,A peacock is sitting on a branch where the monkey is walking and the ladybug is hanging upside down.,Gecko(S),216,False,False,True,True,True,True
217,rel/action:action/2,A dog chases an elephant who is running.,Gecko(S),217,True,True,True,True,True,True
218,rel/action:action/2,The glass is spinning while the sphere is melting.,Gecko(S),218,False,False,False,False,False,False
219,rel/action:action/2,An eagle soars high in the sky following another eagle.,Gecko(S),219,True,True,True,True,True,True
220,rel/action:action/2,An eagle soars through the skies while a dog walks below.,Gecko(S),220,True,True,True,True,True,True
221,rel/action:action/2,A bottle falls to the ground while a football is thrown in the air.,Gecko(S),221,False,False,False,True,True,True
222,rel/action:action_rev/3,"A jellyfish hangs out in the currents, a monkey crosses the clearing, and an octopus eats a clam.",Gecko(S),222,False,False,False,False,True,False
223,rel/action:action_rev/3,"A penguin is swimming, a cat is climbing a tree, and a monkey is sitting under the tree.",Gecko(S),223,True,True,True,True,True,True
224,rel/action:action_rev/2,A glass sphere is resting on an apple in someone's hand.,Gecko(S),224,False,False,False,True,True,True
225,rel/action:action_rev/3,A stuffed cat gets squeezed by a dog while a penguin waddles around.,Gecko(S),225,False,False,False,False,False,False
226,rel/action:action_rev/2,Using a balloon to lift a bottle off the table with an apple glued inside.,Gecko(S),226,True,True,True,True,True,True
227,rel/action:action_rev/2,"A toy car hits a football, sending it spinning across the floor.",Gecko(S),227,True,True,True,True,True,True
228,rel/action:action_rev/3,"A koala climbs a tree, an eagle stands on the branch and a penguin flies overhead.",Gecko(S),228,False,False,False,False,False,False
229,rel/action:action_rev/2,A water bubble reflects the blue sky as an apple and a bottle fall down through the water and grass.,Gecko(S),229,True,True,True,True,True,True
230,rel/action:action_rev/2,A penguin and elephant are staring at a ladybug from a distance.,Gecko(S),230,True,True,True,True,True,True
231,rel/action:action_rev/2,A bike is being ridden next to a train that is floating above the tracks.,Gecko(S),231,False,False,False,False,False,False
232,rel/action:action_rev/2,A bus passes a train as a car drives by.,Gecko(S),232,False,False,False,False,False,False
233,rel/action:action_rev/3,"A dolphin leaps out of water, a parrot flies overhead and a peacock shows his beak.",Gecko(S),233,True,True,True,True,True,True
234,rel/action:action_rev/2,"Someone puts down a tablet, turns away and picks up a remote control.",Gecko(S),234,False,False,False,False,False,False
235,rel/action:action_rev/2,A bottle is lifted high above a glass. Liquid is pouring out of the glass.,Gecko(S),235,False,True,True,True,True,True
236,rel/action:action_rev/2,"A dolphin swims through a dark ocean, avoiding jellyfish and eating an octopus.",Gecko(S),236,False,True,True,True,True,True
237,rel/action:action_rev/3,"A jellyfish floats in the water, a polar bear is swimming after its prey, while a penguin floats on the surface.",Gecko(S),237,False,False,True,True,True,True
238,rel/action:action_rev/2,An elephant walks between an owl and an eagle standing nearby.,Gecko(S),238,False,True,True,True,True,True
239,rel/action:action_rev/2,A small bike passes a bus. The bus is turning to the left.,Gecko(S),239,True,True,True,True,True,True
240,rel/action:action_rev/2,An orange is being squashed under a glass bottle which is splintering into bits.,Gecko(S),240,False,False,False,False,False,False
241,rel/action:action_rev/2,"A parrot moves away from the camera, and another follows it.",Gecko(S),241,True,True,True,True,True,True
242,rel/action:action_rev/2,A ladybug is riding on the back of a flying unicorn.,Gecko(S),242,True,True,True,True,True,True
243,rel/action:action_rev/3,"There is a butterfly flying through the sky, a centaur running through the land, and a shark swimming through the sea.",Gecko(S),243,False,False,True,True,True,True
244,rel/action:action_rev/2,A unicorn and a bear are hugging while an elephant is dancing in the background.,Gecko(S),244,False,False,False,True,True,True
245,rel/action:action_rev/2,A unicorn and panda play tag on a playground.,Gecko(S),245,True,True,True,True,True,True
246,rel/action:action_rev/3,"A worm crawls off a leaf, a eagle flies away, and a jellyfish floats in the water.",Gecko(S),246,True,True,True,True,True,True
247,rel/action:action_rev/2,The biker overtakes the car while performing a trick on one wheel.,Gecko(S),247,False,False,False,False,True,False
248,rel/action:action_rev/2,A blue bus follows a motorcycle as the bus turns in front of another motorcycle.,Gecko(S),248,False,False,False,True,True,True
249,rel/scale:single_object,A very small fork next to a toothpick.,Gecko(S),249,False,False,False,False,True,False
250,rel/scale:single_object,A big bus in a narrow street in Europe.,Gecko(S),250,True,True,True,True,True,True
251,rel/scale:single_object,A giant couch in a field.,Gecko(S),251,True,True,True,True,True,True
252,rel/scale:single_object,A large potato in a field. It's the size of a small car.,Gecko(S),252,True,True,True,True,True,True
253,rel/scale:single_object,A small ship in a bottle.,Gecko(S),253,True,True,True,True,True,True
254,rel/scale:single_object,A very small cookie in an espresso cup.,Gecko(S),254,False,False,False,True,True,True
255,rel/scale:single_object,A large spoon being used as a paddle by a kayaker.,Gecko(S),255,False,False,False,False,False,False
256,rel/scale:single_object,A huge vase in the middle of a field towering over the lawn chairs.,Gecko(S),256,False,False,True,True,True,True
257,rel/scale:single_object,A small burger that fits on a spoon.,Gecko(S),257,True,True,True,True,True,True
258,rel/scale:single_object,A tiny garlic clove next to a grain of rice.,Gecko(S),258,False,False,False,True,True,True
259,rel/scale:comparative,A boat is next to a ship and a raft on a lake. The boat is larger than the raft. The raft is smaller than the ship.,Gecko(S),259,False,False,False,False,False,False
260,rel/scale:comparative_rev,A mouse is looking at an elephant through the window of a house. The mouse is larger than both the house and the elephant.,Gecko(S),260,False,False,True,True,True,True
261,rel/scale:comparative_rev,A burger is on a plate. The plate is smaller than the burger.,Gecko(S),261,False,False,True,True,True,True
262,rel/scale:comparative,A garlic is next to an onion and a tomato on a cutting board. The onion is larger than the garlic. The tomato is smaller than the garlic.,Gecko(S),262,False,False,False,False,False,False
263,rel/scale:comparative_rev,A salad is next to a fork and spoon. The spoon is larger than the salad. The salad is larger than the fork.,Gecko(S),263,False,False,True,True,True,True
264,rel/scale:comparative_rev,A lime is next to an orange and a lemon on a kitchen counter. The lemon is bigger than the lime. The orange is smaller than the lemon.,Gecko(S),264,False,False,False,False,True,False
265,rel/scale:comparative_rev,A mouse is eating a cookie next to an elephant. The elephant is smaller than the mouse. The mouse is smaller than the cookie.,Gecko(S),265,False,False,False,False,False,False
266,rel/scale:comparative,There is a chocolate cake decorated with cookies. The cookies are smaller than the cake.,Gecko(S),266,True,True,True,True,True,True
267,rel/scale:comparative_rev,A cookie is on a plate on a table. The plate is larger than the cookie. The cookie is larger than the table.,Gecko(S),267,False,False,False,True,True,True
268,rel/scale:comparative_rev,A dragon is flying over a castle and mountain. The dragon is smaller than the mountain. The castle is larger than the mountain.,Gecko(S),268,True,True,True,True,True,True
269,rel/scale:comparative_rev,A lime is inside a bowl. The lime is larger than the bowl.,Gecko(S),269,True,True,True,True,True,True
270,rel/scale:comparative_rev,A blueberry is on a pancake. The blueberry is larger than the pancake.,Gecko(S),270,False,True,True,True,True,True
271,rel/scale:comparative,An elephant is stepping over a mouse. The elephant is much larger than the mouse.,Gecko(S),271,False,False,False,False,False,False
272,rel/scale:comparative_rev,A couch is next to a table. The couch is smaller than the table.,Gecko(S),272,False,False,False,False,False,False
273,rel/scale:comparative_rev,A bus is next to a car. The car is larger than the bus.,Gecko(S),273,False,False,True,True,True,True
274,rel/scale:comparative,A car is in front of a house. The car is smaller than the house.,Gecko(S),274,True,True,True,True,True,True
275,rel/scale:comparative,A fish is swimming in a bowl. The bowl is larger than the fish.,Gecko(S),275,True,True,True,True,True,True
276,rel/scale:comparative,A lemon is next to a lime in a bowl. The lemon is larger than the lime.,Gecko(S),276,False,False,False,False,False,False
277,rel/scale:comparative_rev,A car and truck are driving down a road. The truck is larger than the road. The car is larger than the road.,Gecko(S),277,True,True,True,True,True,True
278,rel/scale:same_size,The motorcycle is the same size as the peach.,Gecko(S),278,False,True,True,True,True,True
279,rel/scale:same_size,The cat is the same size as the car.,Gecko(S),279,False,False,False,False,False,False
280,rel/scale:same_size,The garlic is the same size as the lime.,Gecko(S),280,False,False,False,False,False,False
281,rel/scale:same_size,The bottle is the same size as the chair.,Gecko(S),281,False,False,False,False,True,False
282,rel/scale:same_size,The mouse is the same size as the dragon.,Gecko(S),282,False,False,False,False,False,False
283,rel/scale:same_size,The table is the same size as the cake.,Gecko(S),283,False,False,False,True,True,True
284,rel/spatial:spatial_complex,The coconut is to the left of a bucket and to the right of the pineapple.,Gecko(S),284,False,True,True,True,True,True
285,rel/spatial:spatial_complex,"The soup is behind the cheese platter, to the left of the wine glasses, and below the crackers.",Gecko(S),285,False,False,False,False,False,False
286,rel/spatial:spatial_complex,"A lady is washing dishes, while the cat is sitting near her to the left of the sink and in front of her left foot.",Gecko(S),286,True,True,True,True,True,True
287,rel/spatial:spatial_complex,The mirror is on the stool which is at the edge of the carpet. The stool is also to the left of a large window.,Gecko(S),287,False,False,False,True,True,True
288,rel/spatial:spatial_complex,The board is behind the sink and below the cabinet.,Gecko(S),288,False,False,True,True,True,True
289,rel/spatial:spatial_complex,the fish is in the middle of the ocean beside coral and just under the surface of the water,Gecko(S),289,True,True,True,True,True,False
290,rel/spatial:spatial_complex,A lime is to the right of a lemon and to the left of a pear.,Gecko(S),290,False,False,False,False,False,False
291,rel/spatial:spatial_complex,The car is below the plane and at the edge of the tarmac.,Gecko(S),291,False,False,False,False,False,False
292,rel/spatial:spatial_complex,"The ginger is in the middle of the spices, above the cutting board.",Gecko(S),292,False,False,False,True,True,True
